gt_ridge,gt_lasso,target_norm,grad_r_norm,grad_l_norm,cos_target_r,cos_target_l,cos_r_l,std_ridge,std_lasso,std_ridge_err,std_lasso_err,norm_ridge,norm_lasso,norm_ridge_err,norm_lasso_err
0.0,0.0,0.7490264773368835,19.56783103942871,90.4076156616211,0.07645445317029953,0.053424812853336334,0.8281397819519043,0.011596363969147205,0.011488686315715313,11.596363969147205,11.488686315715313,0.0037952354558766794,-8.750585169748172e-05,3.7952354558766794,0.08750585169748172
0.0,0.001,0.8975273370742798,10.118204116821289,42.21104431152344,0.22767269611358643,0.10324209183454514,0.7032929062843323,0.022023389115929604,0.02020915225148201,22.023389115929604,1920.915225148201,0.029448350590332153,-0.0010241776319343736,29.448350590332154,202.41776319343737
0.0,0.005,1.0545027256011963,8.723462104797363,19.05425453186035,0.16865311563014984,0.12817880511283875,0.7037554383277893,0.025437908247113228,0.023805798962712288,25.437908247113228,376.1159792542457,0.02155025251953792,0.0010353812698731088,21.550252519537917,79.29237460253782
0.001,0.0,0.8245764374732971,12.917947769165039,86.71244049072266,-0.3067637085914612,-0.180583655834198,0.7756810784339905,0.01230351161211729,0.012843823060393333,1130.3511612117288,12.843823060393333,-0.021672695875396664,0.0003656324907526203,2267.269587539666,0.3656324907526203
0.001,0.001,0.9293761849403381,9.590797424316406,39.71384811401367,0.19552859663963318,0.07381714135408401,0.7046911120414734,0.02251913771033287,0.02023671753704548,2151.913771033287,1923.6717537045479,0.035816132573798225,-0.0012282922833568544,3481.6132573798222,222.8292283356854
0.001,0.005,1.063501000404358,8.671727180480957,18.83173179626465,0.1803356409072876,0.12297043204307556,0.6957475543022156,0.025105590000748634,0.023338662460446358,2410.5590000748634,366.7732492089271,0.02137567791411515,0.00030499488364893354,2037.5677914115151,93.90010232702133
0.005,0.0,0.9063007235527039,9.956615447998047,74.28392028808594,0.12959320843219757,0.03230415657162666,0.7278460264205933,0.012925278395414352,0.012699661776423454,158.50556790828702,12.699661776423454,0.006094676790323159,-0.00040603325080701235,21.89353580646317,0.40603325080701236
0.005,0.001,0.8251914978027344,8.825175285339355,36.060279846191406,0.024214938282966614,0.012265201658010483,0.6841374039649963,0.01982199028134346,0.019854949787259102,296.43980562686914,1885.4949787259102,-0.0007038704866493622,-1.0467279473261607e-05,114.07740973298723,101.04672794732616
0.005,0.005,1.165074348449707,8.51053237915039,18.892807006835938,0.16400811076164246,0.11913595348596573,0.6879205703735352,0.025250302627682686,0.023272991180419922,405.0060525536537,365.4598236083984,0.022858847591422624,0.00013838316991558896,357.17695182845245,97.23233660168822
