gt_ridge,gt_orthogonal,target_norm,grad_r_norm,grad_orth_norm,cos_target_r,cos_target_orth,cos_r_orth,std_ridge,std_orthogonal,std_ridge_err,std_orthogonal_err,norm_ridge,norm_orthogonal,norm_ridge_err,norm_orthogonal_err
0.0,0.0,0.7490264773368835,19.56783103942871,1138.86962890625,0.07645445317029953,0.045245978981256485,0.7066408395767212,0.004951416049152613,0.004932072479277849,4.951416049152613,49.32072479277849,0.0033256365056732614,-1.0794309348139783e-05,3.3256365056732613,0.10794309348139783
0.0,0.0001,2.406007766723633,16.844465255737305,234.91419982910156,0.035558879375457764,0.04126664996147156,0.5121960043907166,0.012651350349187851,0.012535699643194675,12.651350349187851,12435.699643194675,0.0030533871947777645,0.0002968076908845089,3.0533871947777644,196.8076908845089
0.0,0.001,3.338622808456421,19.482845306396484,70.77857971191406,0.026133494451642036,0.043416544795036316,0.31817498803138733,0.029959741979837418,0.02993897721171379,29.959741979837418,2893.897721171379,0.0007164480100652525,0.0006007800827187757,0.7164480100652525,39.92199172812243
0.001,0.0,0.8245764374732971,12.917947769165039,463.3013610839844,-0.3067637085914612,-0.14524391293525696,0.7895171046257019,0.004724931437522173,0.004884475376456976,372.4931437522173,48.84475376456976,-0.027288992213472748,0.00038193782812594173,2828.8992213472748,3.8193782812594175
0.001,0.0001,1.1751636266708374,11.834406852722168,211.14068603515625,0.2465883195400238,0.16194134950637817,0.6997909545898438,0.00804952159523964,0.007736802101135254,704.9521595239639,7636.802101135254,0.016305962480157987,-5.2656052882113976e-05,1530.5962480157984,152.65605288211395
0.001,0.001,1.6260132789611816,15.429089546203613,67.67647552490234,0.0884537547826767,0.11703342199325562,0.3018530309200287,0.018266553059220314,0.017673492431640625,1726.6553059220314,1667.3492431640625,0.005950830478837658,0.002420624489959334,495.08304788376574,142.0624489959334
0.01,0.0,1.045725703239441,9.049871444702148,136.30691528320312,0.3268830478191376,0.2145681381225586,0.8311507105827332,0.010400556027889252,0.009865109808743,4.005560278892515,98.65109808743,0.04348415555629087,-0.0010799884159579305,334.8415555629087,10.799884159579305
0.01,0.0001,0.9623566269874573,8.790510177612305,102.29219818115234,0.0917714387178421,0.07722382247447968,0.8441863059997559,0.013917587697505951,0.013874617405235767,39.1758769750595,13774.617405235767,0.0034822892701879475,0.0002475713997240848,65.17710729812052,147.5713997240848
0.01,0.001,1.279360294342041,8.601683616638184,67.6382827758789,0.039285145699977875,0.03640836849808693,0.866076648235321,0.019469894468784332,0.01950087957084179,94.69894468784332,1850.087957084179,-0.002242497880707151,0.00023174609506416822,122.42497880707151,76.82539049358319
