id,state,name,_runtime,_step,_timestamp,_wandb,bias/lambda_1,bias/lambda_2,epoch,train/loss,trainer/global_step,val/loss,l1,l2,lr,smooth,input_dim,l1_lambda,l1_smooth,l2_lambda,hidden_dim,output_dim,optimizer_cls,bias_model_kwargs,grad_match_loss_fn
lww26zw3,finished,giddy-sweep-17,53.551714181900024,320,1749665599.0341885,{'runtime': 53},0.0020071561448276043,1.1969804763793943,94,0.01122200023382902,11849,25.092134475708008,0.01,1.0,0.01,0.001,10,0.01,0.001,1.0,200,1,Adam,,mse_loss
qbvkhis1,finished,pleasant-sweep-16,68.80573201179504,616,1749665609.608109,{'runtime': 69},-0.014813460409641266,0.1430812627077103,50,0.002124791033565998,6349,3.075993776321411,0.01,0.1,0.01,0.001,10,0.01,0.001,0.1,200,1,Adam,,mse_loss
lxb3d3gt,finished,crimson-sweep-15,68.30299234390259,616,1749665608.1517534,{'runtime': 68},-0.014348049648106098,0.045116230845451355,50,0.002647703979164362,6349,0.9149564504623412,0.01,0.01,0.01,0.001,10,0.01,0.001,0.01,200,1,Adam,,mse_loss
cxmm7kxj,finished,dazzling-sweep-14,85.07680487632751,668,1749665576.255504,{'runtime': 85},-0.003585117170587182,0.04292299970984459,78,0.004402696155011654,9849,0.7558155059814453,0.01,0.001,0.01,0.001,10,0.01,0.001,0.001,200,1,Adam,,mse_loss
hufadwv7,finished,dark-sweep-13,82.06666851043701,668,1749665562.7125444,{'runtime': 82},-0.004883855115622282,0.04171375185251236,78,0.004723886959254742,9849,0.7397903800010681,0.01,0.0001,0.01,0.001,10,0.01,0.001,0.0001,200,1,Adam,,mse_loss
mb3mn5jr,finished,pretty-sweep-12,53.45633625984192,321,1749665527.7227542,{'runtime': 54},-0.007538009900599718,9.987130165100098,100,0.09795152395963667,12599,140.82406616210938,0.001,10.0,0.01,0.001,10,0.001,0.001,10.0,200,1,Adam,,mse_loss
ijj6ogut,finished,gentle-sweep-11,52.04563283920288,320,1749665515.909555,{'runtime': 52},-0.004803910851478577,1.1704882383346558,94,0.010444289073348044,11849,23.69529914855957,0.001,1.0,0.01,0.001,10,0.001,0.001,1.0,200,1,Adam,,mse_loss
sprz22jc,finished,pleasant-sweep-10,73.25512599945068,468,1749665537.223922,{'runtime': 74},-0.0036899324040859938,0.13409076631069183,114,0.0033496450632810593,14349,2.867652654647827,0.001,0.1,0.01,0.001,10,0.001,0.001,0.1,200,1,Adam,,mse_loss
upn5tm32,finished,iconic-sweep-9,63.39726543426514,452,1749665521.9030564,{'runtime': 64},0.0018283994868397713,0.02949657291173935,84,0.0013382695615291595,10599,0.6811885833740234,0.001,0.01,0.01,0.001,10,0.001,0.001,0.01,200,1,Adam,,mse_loss
qehrlu0y,finished,sunny-sweep-8,61.34458804130554,452,1749665516.280829,{'runtime': 61},0.002340372884646058,0.02331134118139744,84,0.0010566323762759566,10599,0.4895269274711609,0.001,0.001,0.01,0.001,10,0.001,0.001,0.001,200,1,Adam,,mse_loss
u2ii9jd1,finished,happy-sweep-7,61.911537647247314,452,1749665450.6554835,{'runtime': 62},0.00039168065995909274,0.024145347997546196,84,0.0009604796068742872,10599,0.4714507460594177,0.001,0.0001,0.01,0.001,10,0.001,0.001,0.0001,200,1,Adam,,mse_loss
cvrd1wxv,finished,restful-sweep-5,52.47209858894348,320,1749665439.052657,{'runtime': 53},-0.00545115489512682,1.166763424873352,94,0.010357513092458248,11849,23.54061508178711,0.0001,1.0,0.01,0.001,10,0.0001,0.001,1.0,200,1,Adam,,mse_loss
vqz6o424,finished,bright-sweep-6,56.381930112838745,321,1749665442.9460392,{'runtime': 57},-0.007912017405033112,9.981127738952637,100,0.09822186827659608,12599,140.76904296875,0.0001,10.0,0.01,0.001,10,0.0001,0.001,10.0,200,1,Adam,,mse_loss
arpimcud,finished,hearty-sweep-3,76.61614084243774,510,1749665463.183878,{'runtime': 77},0.004511216655373573,0.009551948867738249,107,0.002484032418578863,13499,0.5409789681434631,0.0001,0.01,0.01,0.001,10,0.0001,0.001,0.01,200,1,Adam,,mse_loss
8m09q010,finished,golden-sweep-4,72.3437328338623,468,1749665458.9264598,{'runtime': 73},-0.0060537089593708515,0.12355581670999528,114,0.003265527542680502,14349,2.714369773864746,0.0001,0.1,0.01,0.001,10,0.0001,0.001,0.1,200,1,Adam,,mse_loss
nowj7bm1,finished,sunny-sweep-2,46.47044777870178,278,1749665433.0554678,{'runtime': 47},0.0026739637833088636,0.002233631443232298,80,0.00340067595243454,10099,0.4085787832736969,0.0001,0.001,0.01,0.001,10,0.0001,0.001,0.001,200,1,Adam,,mse_loss
0n3jd843,finished,fancy-sweep-1,45.08395528793335,278,1749665431.6481154,{'runtime': 45},0.0020161306019872427,0.004981729201972485,80,0.0036437525413930416,10099,0.3236078917980194,0.0001,0.0001,0.01,0.001,10,0.0001,0.001,0.0001,200,1,Adam,,mse_loss
