run_id,run_name,run_state,sweep_id,sweep_name,created_at,lr,seed,depth,width,lr_bias,lr_model,input_dim,l2_lambda,noise_std,batch_size,output_dim,optimizer_cls,patience_bias,function_class,patience_model,max_epochs_bias,max_epochs_model,grad_match_loss_fn,bias/beta,epoch,l2/abs_error,l2/estimated,l2/rel_error,l2/true,l2_abs_error,l2_estimated,l2_rel_error,l2_true,train/loss,trainer/global_step,val/loss
4zbx79dm,faithful-sweep-64,finished,9kyq9owq,9kyq9owq,2025-09-29T21:34:04Z,0.01,42,3,64,0.01,0.001,10,0.001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.001815020921640098,237,0.0004282279880717397,0.0014282279880717397,0.4282279880717396,0.001,0.0004282279880717397,0.0014282279880717397,0.4282279880717396,0.001,1.0413821655674838e-05,14749,0.03565213084220886
df2dptwx,devoted-sweep-63,finished,9kyq9owq,9kyq9owq,2025-09-29T21:33:47Z,0.01,42,3,256,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.00018010710482485592,140,0.0007934814155101777,-0.0006934814155101776,7.934814155101776,0.0001,0.0007934814155101777,-0.0006934814155101776,7.934814155101776,0.0001,2.599604158604052e-07,8739,0.027734801173210144
dmikd4ji,denim-sweep-62,finished,9kyq9owq,9kyq9owq,2025-09-29T21:33:29Z,0.01,42,3,128,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.0005279144388623536,212,0.00016338588213548065,0.00026338588213548064,1.6338588213548064,0.0001,0.00016338588213548065,0.00026338588213548064,1.6338588213548064,0.0001,6.570894015567319e-07,13199,0.02725139446556568
njf1rnj2,autumn-sweep-61,finished,9kyq9owq,9kyq9owq,2025-09-29T21:33:16Z,0.01,42,3,64,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,-0.0017379813361912966,102,0.00022255326146259903,-0.00012255326146259904,2.2255326146259904,0.0001,0.00022255326146259903,-0.00012255326146259904,2.2255326146259904,0.0001,8.189582331397105e-06,6379,0.02494625374674797
ei81w94y,vague-sweep-60,finished,9kyq9owq,9kyq9owq,2025-09-29T21:33:14Z,0.01,42,3,256,0.01,0.001,10,1.0,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.677370548248291,160,0.32277876138687134,0.6772212386131287,0.32277876138687134,1.0,0.32277876138687134,0.6772212386131287,0.32277876138687134,1.0,3.4951651741721435e-06,9979,5.426751613616943
953jbt7g,warm-sweep-59,finished,9kyq9owq,9kyq9owq,2025-09-29T21:33:06Z,0.01,42,3,128,0.01,0.001,10,1.0,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,1.142338752746582,279,0.1430344581604004,1.1430344581604004,0.1430344581604004,1.0,0.1430344581604004,1.1430344581604004,0.1430344581604004,1.0,5.641453526550322e-07,17359,5.426717758178711
hvvr2lkv,mild-sweep-58,finished,9kyq9owq,9kyq9owq,2025-09-29T21:32:39Z,0.01,42,3,64,0.01,0.001,10,1.0,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.738218367099762,194,0.26427561044692993,0.7357243895530701,0.26427561044692993,1.0,0.26427561044692993,0.7357243895530701,0.26427561044692993,1.0,7.511371222790331e-06,12089,5.426780700683594
s1hy4i2m,ethereal-sweep-57,finished,9kyq9owq,9kyq9owq,2025-09-29T21:32:32Z,0.01,42,3,256,0.01,0.001,10,0.1,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.05727991834282875,179,0.04567526131868363,0.054324738681316376,0.4567526131868363,0.1,0.04567526131868363,0.054324738681316376,0.4567526131868363,0.1,2.2421294488594867e-05,11159,1.1811094284057615
ddgx0i0k,electric-sweep-56,finished,9kyq9owq,9kyq9owq,2025-09-29T21:32:08Z,0.01,42,3,128,0.01,0.001,10,0.1,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.0329323373734951,188,0.07757411561906338,0.022425884380936623,0.7757411561906338,0.1,0.07757411561906338,0.022425884380936623,0.7757411561906338,0.1,3.661270238808356e-05,11709,1.1779292821884155
xrnelho5,laced-sweep-55,finished,9kyq9owq,9kyq9owq,2025-09-29T21:31:58Z,0.01,42,3,64,0.01,0.001,10,0.1,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.07911640405654907,135,0.018066740036010748,0.08193325996398926,0.18066740036010748,0.1,0.018066740036010748,0.08193325996398926,0.18066740036010748,0.1,1.5839568732189946e-05,8429,1.1558845043182373
9vg5xoou,fluent-sweep-54,finished,9kyq9owq,9kyq9owq,2025-09-29T21:31:54Z,0.01,42,3,256,0.01,0.001,10,0.01,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.03956987708806992,156,0.03157956689596176,0.04157956689596176,3.1579566895961757,0.01,0.03157956689596176,0.04157956689596176,3.1579566895961757,0.01,1.8803477814799407e-06,9729,0.1334270536899567
gx1mxu8g,lyric-sweep-53,finished,9kyq9owq,9kyq9owq,2025-09-29T21:31:27Z,0.01,42,3,128,0.01,0.001,10,0.01,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.01588764786720276,163,0.006295937821269035,0.016295937821269035,0.6295937821269035,0.01,0.006295937821269035,0.016295937821269035,0.6295937821269035,0.01,2.5074975837924285e-06,10159,0.13232502341270447
virf3wcv,stellar-sweep-52,finished,9kyq9owq,9kyq9owq,2025-09-29T21:31:24Z,0.01,42,3,64,0.01,0.001,10,0.01,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,-0.0014426889829337597,109,0.010729398045223206,-0.0007293980452232063,1.0729398045223206,0.01,0.010729398045223206,-0.0007293980452232063,1.0729398045223206,0.01,9.123717973125167e-06,6819,0.13307812809944153
dvfhulen,youthful-sweep-51,finished,9kyq9owq,9kyq9owq,2025-09-29T21:30:04Z,0.01,42,3,256,0.01,0.001,10,0.001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,-0.0007864413200877607,113,0.007637718994170427,-0.006637718994170427,7.637718994170427,0.001,0.007637718994170427,-0.006637718994170427,7.637718994170427,0.001,2.0530870870061338e-07,7059,0.025809986516833305
ntb5aymx,floral-sweep-50,finished,9kyq9owq,9kyq9owq,2025-09-29T21:27:43Z,0.01,42,3,128,0.01,0.001,10,0.001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.0012929417425766587,123,0.01921492798626423,-0.01821492798626423,19.21492798626423,0.001,0.01921492798626423,-0.01821492798626423,19.21492798626423,0.001,4.05049831897486e-06,7679,0.027235643938183784
7d2euxz7,dark-sweep-49,finished,9kyq9owq,9kyq9owq,2025-09-29T21:25:17Z,0.01,42,3,64,0.01,0.001,10,0.001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.033032871782779694,171,0.016941616475582122,0.017941616475582123,16.941616475582123,0.001,0.016941616475582122,0.017941616475582123,16.941616475582123,0.001,7.780983651173301e-06,10659,0.027368396520614624
n54mx2gi,fresh-sweep-48,finished,9kyq9owq,9kyq9owq,2025-09-29T21:21:49Z,0.01,42,3,256,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,-0.008856086060404778,302,0.008876405826210975,-0.008776405826210976,88.76405826210974,0.0001,0.008876405826210975,-0.008776405826210976,88.76405826210974,0.0001,1.669961420702748e-06,18779,0.02279616706073284
m6socb81,dazzling-sweep-47,finished,9kyq9owq,9kyq9owq,2025-09-29T21:19:49Z,0.01,42,3,128,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.004549470264464617,146,0.000757351638842374,0.0008573516388423741,7.57351638842374,0.0001,0.000757351638842374,0.0008573516388423741,7.57351638842374,0.0001,1.4056636246095875e-06,9109,0.021673336625099186
wtqd87ip,copper-sweep-46,finished,9kyq9owq,9kyq9owq,2025-09-29T21:17:53Z,0.01,42,3,64,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.0057747140526771545,112,0.0064541177660226825,-0.006354117766022682,64.54117766022682,0.0001,0.0064541177660226825,-0.006354117766022682,64.54117766022682,0.0001,1.9870069081662223e-05,6999,0.020494280382990837
f9wzxcgx,lilac-sweep-45,finished,9kyq9owq,9kyq9owq,2025-09-29T21:17:17Z,0.01,42,1,256,0.01,0.001,10,1.0,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,31.410419464111328,180,30.42997932434082,31.42997932434082,30.42997932434082,1.0,30.42997932434082,31.42997932434082,30.42997932434082,1.0,67202979618357250,11219,2.633898357948416e+16
otuab8b7,fancy-sweep-44,finished,9kyq9owq,9kyq9owq,2025-09-29T21:17:14Z,0.01,42,1,128,0.01,0.001,10,1.0,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,26.327320098876953,115,25.332876205444336,26.332876205444336,25.332876205444336,1.0,25.332876205444336,26.332876205444336,25.332876205444336,1.0,132287827395215360,7189,2.6419424021970944e+16
x81kzk8m,skilled-sweep-43,finished,9kyq9owq,9kyq9owq,2025-09-29T21:16:49Z,0.01,42,1,64,0.01,0.001,10,1.0,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,102.92292785644533,393,101.95272827148438,102.95272827148438,101.95272827148438,1.0,101.95272827148438,102.95272827148438,101.95272827148438,1.0,64887738842742780,24419,2.649368830148608e+16
d9zfr4ja,northern-sweep-42,finished,9kyq9owq,9kyq9owq,2025-09-29T21:16:46Z,0.01,42,1,256,0.01,0.001,10,0.1,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,30.510438919067383,180,30.429998779296874,30.529998779296875,304.2999877929687,0.1,30.429998779296874,30.529998779296875,304.2999877929687,0.1,67203044042866690,11219,2.633898357948416e+16
105pq2cm,hardy-sweep-41,finished,9kyq9owq,9kyq9owq,2025-09-29T21:16:40Z,0.01,42,1,128,0.01,0.001,10,0.1,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,25.427324295043945,115,25.332880401611327,25.432880401611328,253.32880401611325,0.1,25.332880401611327,25.432880401611328,253.32880401611325,0.1,132287913294561280,7189,2.6419424021970944e+16
q7q2jmir,stilted-sweep-40,finished,9kyq9owq,9kyq9owq,2025-09-29T21:16:17Z,0.01,42,1,64,0.01,0.001,10,0.1,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,102.02296447753906,393,101.95276489257812,102.05276489257812,1019.5276489257812,0.1,101.95276489257812,102.05276489257812,1019.5276489257812,0.1,64887760317579260,24419,2.649368830148608e+16
bnt77jlb,giddy-sweep-39,finished,9kyq9owq,9kyq9owq,2025-09-29T21:16:14Z,0.01,42,1,256,0.01,0.001,10,0.01,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,30.420434951782227,180,30.429994812011717,30.43999481201172,3042.999481201172,0.01,30.429994812011717,30.43999481201172,3042.999481201172,0.01,67203061222735870,11219,2.633898357948416e+16
i3pkrxwy,hopeful-sweep-38,finished,9kyq9owq,9kyq9owq,2025-09-29T21:02:33Z,0.01,42,1,128,0.01,0.001,10,0.01,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,25.337322235107425,115,25.332878341674803,25.342878341674805,2533.2878341674805,0.01,25.332878341674803,25.342878341674805,2533.2878341674805,0.01,132287921884495870,7189,2.6419424021970944e+16
xiaw57jn,trim-sweep-37,finished,9kyq9owq,9kyq9owq,2025-09-29T21:01:28Z,0.01,42,1,64,0.01,0.001,10,0.01,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,101.93297576904295,393,101.95277618408204,101.96277618408205,10195.277618408203,0.01,101.95277618408204,101.96277618408205,10195.277618408203,0.01,64887760317579260,24419,2.649368830148608e+16
1kjpyqxf,soft-sweep-35,finished,9kyq9owq,9kyq9owq,2025-09-29T21:01:27Z,0.01,42,1,128,0.01,0.001,10,0.001,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,25.32832145690918,115,25.33287756347656,25.33387756347656,25332.87756347656,0.001,25.33287756347656,25.33387756347656,25332.87756347656,0.001,132287913294561280,7189,2.6419424021970944e+16
7n6s28et,dainty-sweep-36,finished,9kyq9owq,9kyq9owq,2025-09-29T21:01:27Z,0.01,42,1,256,0.01,0.001,10,0.001,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,30.411434173583984,180,30.429994033813475,30.430994033813477,30429.994033813473,0.001,30.429994033813475,30.430994033813477,30429.994033813473,0.001,67203061222735870,11219,2.633898357948416e+16
gxvjhu8s,atomic-sweep-34,finished,9kyq9owq,9kyq9owq,2025-09-29T21:01:22Z,0.01,42,1,64,0.01,0.001,10,0.001,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,101.92398071289062,393,101.95278112792968,101.95378112792967,101952.78112792967,0.001,101.95278112792968,101.95378112792967,101952.78112792967,0.001,64887760317579260,24419,2.649368830148608e+16
qmqsi81q,lunar-sweep-33,finished,9kyq9owq,9kyq9owq,2025-09-29T21:01:17Z,0.01,42,1,256,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,30.410533905029297,180,30.42999376525879,30.43009376525879,304299.9376525879,0.0001,30.42999376525879,30.43009376525879,304299.9376525879,0.0001,67203056927768580,11219,2.633898357948416e+16
us5mmc96,rose-sweep-32,finished,9kyq9owq,9kyq9owq,2025-09-29T21:01:13Z,0.01,42,1,128,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,25.32741928100586,115,25.33287538757324,25.33297538757324,253328.7538757324,0.0001,25.33287538757324,25.33297538757324,253328.7538757324,0.0001,132287913294561280,7189,2.6419424021970944e+16
kjybs0wt,trim-sweep-31,finished,9kyq9owq,9kyq9owq,2025-09-29T21:00:39Z,0.01,42,1,64,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,polynomial,100,5000,5000,mse_loss,101.9230728149414,393,101.95277322998048,101.95287322998048,1019527.7322998046,0.0001,101.95277322998048,101.95287322998048,1019527.7322998046,0.0001,64887760317579260,24419,2.649368830148608e+16
ljpxx4tn,trim-sweep-30,finished,9kyq9owq,9kyq9owq,2025-09-29T21:00:08Z,0.01,42,1,256,0.01,0.001,10,1.0,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.801973819732666,279,0.19876062870025635,0.8012393712997437,0.19876062870025635,1.0,0.19876062870025635,0.8012393712997437,0.19876062870025635,1.0,2.1543306502280757e-05,17359,0.5093969106674194
e5ukv3n4,apricot-sweep-27,finished,9kyq9owq,9kyq9owq,2025-09-29T20:59:53Z,0.01,42,1,256,0.01,0.001,10,0.1,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.09758108854293825,106,0.01807487159967422,0.11807487159967422,0.1807487159967422,0.1,0.01807487159967422,0.11807487159967422,0.1807487159967422,0.1,1.004697878670413e-05,6629,0.5020949244499207
l9qvk5oj,legendary-sweep-28,finished,9kyq9owq,9kyq9owq,2025-09-29T20:59:53Z,0.01,42,1,64,0.01,0.001,10,1.0,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,1.1920374631881714,206,0.20058727264404297,1.200587272644043,0.20058727264404297,1.0,0.20058727264404297,1.200587272644043,0.20058727264404297,1.0,5.00978458148893e-05,12829,0.5093731880187988
q81t4vxr,stilted-sweep-29,finished,9kyq9owq,9kyq9owq,2025-09-29T20:59:53Z,0.01,42,1,128,0.01,0.001,10,1.0,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.6899874210357666,141,0.3000475764274597,0.6999524235725403,0.3000475764274597,1.0,0.3000475764274597,0.6999524235725403,0.3000475764274597,1.0,9.700052942207549e-06,8799,0.5094007253646851
dofb7sfx,jolly-sweep-26,finished,9kyq9owq,9kyq9owq,2025-09-29T20:59:52Z,0.01,42,1,128,0.01,0.001,10,0.1,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.0946189910173416,199,0.003895936906337744,0.09610406309366226,0.03895936906337744,0.1,0.003895936906337744,0.09610406309366226,0.03895936906337744,0.1,1.7638218196225353e-05,12399,0.5023393034934998
opd00tyt,jolly-sweep-25,finished,9kyq9owq,9kyq9owq,2025-09-29T20:59:39Z,0.01,42,1,64,0.01,0.001,10,0.1,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.11935342848300934,180,0.020972745120525355,0.12097274512052536,0.20972745120525357,0.1,0.020972745120525355,0.12097274512052536,0.20972745120525357,0.1,4.556823478196747e-05,11219,0.5023632645606995
zd7ryws4,visionary-sweep-24,finished,9kyq9owq,9kyq9owq,2025-09-29T20:59:27Z,0.01,42,1,256,0.01,0.001,10,0.01,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.006033602636307478,109,0.003973527569323778,0.006026472430676222,0.3973527569323778,0.01,0.003973527569323778,0.006026472430676222,0.3973527569323778,0.01,6.966265209484845e-05,6819,0.23862385749816897
i37ljbt5,stellar-sweep-23,finished,9kyq9owq,9kyq9owq,2025-09-29T20:58:43Z,0.01,42,1,128,0.01,0.001,10,0.01,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.005466079339385033,155,0.003730153422802687,0.006269846577197313,0.3730153422802686,0.01,0.003730153422802687,0.006269846577197313,0.3730153422802686,0.01,0.00020728801609948275,9669,0.23842976987361908
lf2htncm,worthy-sweep-22,finished,9kyq9owq,9kyq9owq,2025-09-29T20:57:58Z,0.01,42,1,64,0.01,0.001,10,0.01,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.002752435626462102,158,0.0010985785722732542,0.011098578572273254,0.1098578572273254,0.01,0.0010985785722732542,0.011098578572273254,0.1098578572273254,0.01,0.00020590799977071583,9849,0.23377618193626404
g7oqmwia,gallant-sweep-21,finished,9kyq9owq,9kyq9owq,2025-09-29T20:57:48Z,0.01,42,1,256,0.01,0.001,10,0.001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.001150241238065064,239,0.0008740006489679217,0.0018740006489679215,0.8740006489679217,0.001,0.0008740006489679217,0.0018740006489679215,0.8740006489679217,0.001,8.54248646646738e-05,14879,0.062371429055929184
aale26ft,fanciful-sweep-20,finished,9kyq9owq,9kyq9owq,2025-09-29T20:57:32Z,0.01,42,1,128,0.01,0.001,10,0.001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,-0.001002910430543125,163,0.001210159320384264,0.002210159320384264,1.210159320384264,0.001,0.001210159320384264,0.002210159320384264,1.210159320384264,0.001,6.866570038255304e-05,10159,0.062345054000616074
2znouhe0,desert-sweep-19,finished,9kyq9owq,9kyq9owq,2025-09-29T20:57:18Z,0.01,42,1,64,0.01,0.001,10,0.001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,-0.0004146383434999734,102,0.0002280101655051112,0.0012280101655051112,0.2280101655051112,0.001,0.0002280101655051112,0.0012280101655051112,0.2280101655051112,0.001,0.00021269115677569064,6379,0.062436606734991074
7kr3fv3l,zany-sweep-17,finished,9kyq9owq,9kyq9owq,2025-09-29T20:57:07Z,0.01,42,1,128,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.0002524207520764321,104,0.0008086442296393215,0.0009086442296393216,8.086442296393216,0.0001,0.0008086442296393215,0.0009086442296393216,8.086442296393216,0.0001,1.2528904335340483e-05,6509,0.02892949990928173
d3p5jf9g,comfy-sweep-18,finished,9kyq9owq,9kyq9owq,2025-09-29T20:57:07Z,0.01,42,1,256,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,-9.303226397605612e-05,120,3.75772022176534e-05,6.24227977823466e-05,0.375772022176534,0.0001,3.75772022176534e-05,6.24227977823466e-05,0.375772022176534,0.0001,1.1230206837353762e-05,7499,0.028731610625982285
f7zzskwp,sparkling-sweep-16,finished,9kyq9owq,9kyq9owq,2025-09-29T20:56:48Z,0.01,42,1,64,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,sine,100,5000,5000,mse_loss,0.0016098517226055264,148,0.0006771089345216752,-0.0005771089345216751,6.771089345216751,0.0001,0.0006771089345216752,-0.0005771089345216751,6.771089345216751,0.0001,0.0001755567209329456,9229,0.02754899114370346
l5kippml,lilac-sweep-15,finished,9kyq9owq,9kyq9owq,2025-09-29T20:56:38Z,0.01,42,1,256,0.01,0.001,10,1.0,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,1.0132744312286377,253,0.006698012351989746,1.0066980123519895,0.006698012351989746,1.0,0.006698012351989746,1.0066980123519895,0.006698012351989746,1.0,0.0003773184726014734,15739,5.044151306152344
yi3lkn1o,super-sweep-14,finished,9kyq9owq,9kyq9owq,2025-09-29T20:56:18Z,0.01,42,1,128,0.01,0.001,10,1.0,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,1.015856146812439,117,0.02019333839416504,1.020193338394165,0.02019333839416504,1.0,0.02019333839416504,1.020193338394165,0.02019333839416504,1.0,0.0008081388077698648,7309,5.043128490447998
60asmxvj,smart-sweep-13,finished,9kyq9owq,9kyq9owq,2025-09-29T20:55:57Z,0.01,42,1,64,0.01,0.001,10,1.0,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.9733997583389282,133,0.014375448226928713,0.9856245517730712,0.014375448226928713,1.0,0.014375448226928713,0.9856245517730712,0.014375448226928713,1.0,0.0023091034963726997,8299,5.0394511222839355
c9qudxhd,clear-sweep-12,finished,9kyq9owq,9kyq9owq,2025-09-29T20:55:53Z,0.01,42,1,256,0.01,0.001,10,0.1,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.1305597871541977,119,0.03060913980007171,0.13060913980007172,0.3060913980007171,0.1,0.03060913980007171,0.13060913980007172,0.3060913980007171,0.1,7.103260577423498e-05,7439,0.8744097948074341
inw2k58z,lilac-sweep-11,finished,9kyq9owq,9kyq9owq,2025-09-29T20:55:48Z,0.01,42,1,128,0.01,0.001,10,0.1,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.14679333567619324,278,0.03626983761787414,0.13626983761787417,0.3626983761787414,0.1,0.03626983761787414,0.13626983761787417,0.3626983761787414,0.1,0.00015466353215742856,17289,0.8681423664093018
lz675avz,confused-sweep-10,finished,9kyq9owq,9kyq9owq,2025-09-29T20:55:43Z,0.01,42,1,64,0.01,0.001,10,0.1,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.11754649132490158,117,0.018637785315513605,0.1186377853155136,0.18637785315513605,0.1,0.018637785315513605,0.1186377853155136,0.18637785315513605,0.1,0.00033469361369498074,7309,0.8678269386291504
gvtx285n,lilac-sweep-9,finished,9kyq9owq,9kyq9owq,2025-09-29T20:55:37Z,0.01,42,1,256,0.01,0.001,10,0.01,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.004014808218926191,104,0.008417811933904886,0.0015821880660951138,0.8417811933904886,0.01,0.008417811933904886,0.0015821880660951138,0.8417811933904886,0.01,1.058700854628114e-05,6509,0.1080530807375908
83dvskww,lively-sweep-6,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,256,0.01,0.001,10,0.001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,-0.0012143170461058617,104,0.0024561612624675036,-0.0014561612624675035,2.4561612624675035,0.001,0.0024561612624675036,-0.0014561612624675035,2.4561612624675035,0.001,1.3300712453201411e-05,6509,0.02316008135676384
a4ws0pq0,fallen-sweep-4,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,64,0.01,0.001,10,0.001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,-0.0020372169092297554,342,0.0018343206718564032,-0.0008343206718564034,1.8343206718564031,0.001,0.0018343206718564032,-0.0008343206718564034,1.8343206718564031,0.001,4.5468190364772454e-05,21259,0.02294936589896679
emsc2ic8,driven-sweep-3,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,256,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.003499082056805491,190,0.0014875109238550066,0.0015875109238550067,14.875109238550063,0.0001,0.0014875109238550066,0.0015875109238550067,14.875109238550063,0.0001,3.202302877980401e-06,11839,0.01817435771226883
g11wc1a5,stellar-sweep-2,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,128,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,-0.004628339316695929,115,0.00275237083658576,-0.00265237083658576,27.5237083658576,0.0001,0.00275237083658576,-0.00265237083658576,27.5237083658576,0.0001,5.475575107993791e-06,7189,0.016457688063383102
gvp8ys3p,pious-sweep-5,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,128,0.01,0.001,10,0.001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.014509668573737144,103,0.008414664469659328,0.009414664469659328,8.414664469659327,0.001,0.008414664469659328,0.009414664469659328,8.414664469659327,0.001,1.2813243301934564e-05,6439,0.023027172312140465
i23wy0mw,dulcet-sweep-8,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,128,0.01,0.001,10,0.01,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.010474395006895064,114,7.994264364242533e-05,0.010079942643642426,0.007994264364242533,0.01,7.994264364242533e-05,0.010079942643642426,0.007994264364242533,0.01,2.706985469558276e-05,7129,0.10801903903484344
jhh9grmm,wise-sweep-7,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:08Z,0.01,42,1,64,0.01,0.001,10,0.01,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.010783065110445024,203,0.004436404220759868,0.014436404220759869,0.4436404220759868,0.01,0.004436404220759868,0.014436404220759869,0.4436404220759868,0.01,4.507871562964283e-05,12639,0.10784560441970824
l7wudar8,rural-sweep-1,finished,9kyq9owq,9kyq9owq,2025-09-29T20:54:07Z,0.01,42,1,64,0.01,0.001,10,0.0001,0.1,64,1,Adam,100,linear,100,5000,5000,mse_loss,0.001334385247901082,140,0.002141500420495868,0.0022415004204958677,21.415004204958677,0.0001,0.002141500420495868,0.0022415004204958677,21.415004204958677,0.0001,9.910324479278644e-06,8739,0.01446135900914669
