gt_ridge,gt_nuclear,target_norm,grad_r_norm,grad_nuc_norm,cos_target_r,cos_target_nuc,cos_r_nuc,std_ridge,std_nuclear,std_ridge_err,std_nuclear_err,norm_ridge,norm_nuclear,norm_ridge_err,norm_nuclear_err
0.0,0.0,0.005002283491194248,110.94375610351562,14.212775230407715,0.022668760269880295,0.040759675204753876,0.8391456007957458,0.004922723863273859,0.004923186264932156,0.4922723863273859,0.49231862649321556,-1.49668728076607e-06,2.1611750382540264e-05,0.000149668728076607,0.0021611750382540262
0.0,0.01,1.605234980583191,35.50468826293945,14.212783813476562,-0.008942260406911373,-0.013009488582611084,0.5291551351547241,0.024357104673981667,0.024265777319669724,2.4357104673981667,142.65777319669724,-0.0001483097336798158,-0.0010376718142221114,0.01483097336798158,110.37671814222112
0.0,0.05,0.06496256589889526,1.9378827810287476,14.212782859802246,0.01701042428612709,-0.0005852828035131097,0.20464444160461426,0.009534170851111412,0.009530870243906975,0.9534170851111412,80.93825951218605,-4.325165945944581e-05,2.427148427827849e-06,0.004325165945944581,99.99514570314435
0.01,0.0,0.7398761510848999,19.4550838470459,14.212790489196777,0.15597423911094666,0.08440549671649933,0.6417040824890137,0.019358595833182335,0.01851978525519371,93.58595833182335,1.851978525519371,0.006722230784943345,-0.0015089322824801564,32.77769215056656,0.15089322824801563
0.01,0.01,0.06315655261278152,0.4838012754917145,14.212791442871094,0.0949287861585617,7.358830771408975e-07,0.6991795301437378,0.00950490590184927,0.009397678077220917,4.950940981507303,6.023219227790834,0.00754427523230416,-0.0001772719953678714,24.5572476769584,101.77271995367872
0.01,0.05,0.06315625458955765,0.5508728623390198,14.212778091430664,0.0834047719836235,3.823456427198835e-05,0.7187753915786743,0.009488603100180626,0.009397669695317745,5.113968998193743,81.20466060936451,0.006161769514832704,-0.00016937349043685666,38.38230485167296,100.33874698087371
0.05,0.0,0.0643547996878624,0.2022562026977539,14.212774276733398,0.23416128754615784,-1.3836769952035866e-08,0.00019124301616102457,0.043066851794719696,0.007780817337334156,13.866296410560613,0.7780817337334156,0.04322596354503383,-1.1791149844454535e-07,13.548072909932346,1.1791149844454535e-05
0.05,0.01,0.06435505300760269,0.34716764092445374,14.212789535522461,0.13640856742858887,-1.7782662325771526e-05,0.7519392967224121,0.008565844036638737,0.008306118659675121,82.86831192672253,16.93881340324879,0.033877484545897035,-0.0006224784943350523,32.24503090820593,106.22478494335053
0.05,0.05,0.06435561925172806,0.42379599809646606,14.212791442871094,0.11175453662872314,1.1671502761601005e-05,0.8272727727890015,0.008497526869177818,0.008306141942739487,83.00494626164436,83.38771611452103,0.03129303068888694,-0.0007712752290499639,37.41393862222612,101.54255045809992
