gt_ridge,gt_nuclear,target_norm,grad_r_norm,grad_nuc_norm,cos_target_r,cos_target_nuc,cos_r_nuc,std_ridge,std_nuclear,std_ridge_err,std_nuclear_err,norm_ridge,norm_nuclear,norm_ridge_err,norm_nuclear_err
0.0,0.0,0.7490264773368835,19.56783103942871,9.848884582519531,0.07645445317029953,0.04112724959850311,0.6715797185897827,0.01669313572347164,0.016310514882206917,1.6693135723471642,1.6310514882206917,0.0033638180186073385,-0.0012343422170621393,0.33638180186073385,0.12343422170621393
0.0,0.01,0.5651164650917053,12.377409934997559,9.848882675170898,0.1682327836751938,0.03214368224143982,0.1713988333940506,0.02295231819152832,0.021660594269633293,2.295231819152832,116.60594269633293,0.004483248557747095,-0.00041375548984691165,0.4483248557747095,104.13755489846912
0.0,0.05,0.8725460767745972,10.139398574829102,9.848883628845215,0.22618281841278076,0.03588118404150009,0.18073004484176636,0.03186372295022011,0.027165576815605164,3.186372295022011,45.66884636878968,0.01524955510185923,-0.0013963036146189274,1.5249555101859231,102.79260722923784
0.01,0.0,1.045725703239441,9.049871444702148,9.848881721496582,0.3268830478191376,0.04099852964282036,0.28645944595336914,0.037670329213142395,0.027721071615815163,276.7032921314239,2.7721071615815163,0.031933490572400296,-0.005206241610617222,219.3349057240029,0.5206241610617222
0.01,0.01,1.1226083040237427,8.82642650604248,9.848884582519531,0.07872424274682999,-0.019536452367901802,0.2038351595401764,0.030533548444509506,0.028770260512828827,205.335484445095,187.70260512828824,0.0029474561659517695,-0.004777041362145405,70.52543834048231,147.77041362145405
0.01,0.05,1.4312520027160645,8.56171989440918,9.848885536193848,0.3691675662994385,0.05139733850955963,0.20313353836536407,0.05369725450873375,0.03133101016283035,436.9725450873375,37.3379796743393,0.055104893277311016,-0.00451290585894674,451.04893277311015,109.02581171789348
0.05,0.0,1.7256478071212769,8.2676420211792,9.848875999450684,-0.04085344448685646,-0.04861830174922943,0.23449859023094177,0.037926021963357925,0.03021801821887493,24.147956073284156,3.021801821887493,0.02367861803212504,-0.006054747172575312,52.642763935749926,0.6054747172575312
0.05,0.01,1.5436785221099854,8.239806175231934,9.84887981414795,0.24565377831459045,0.0076804510317742825,0.2104942500591278,0.06087585166096687,0.03665490075945854,21.75170332193374,266.54900759458536,0.062158892743928544,-0.0061325810213708155,24.317785487857083,161.32581021370817
0.05,0.05,1.6772419214248657,8.230912208557129,9.84887409210205,0.2163558155298233,0.014938293024897575,0.20985515415668488,0.06259748339653015,0.03972074016928673,25.194966793060296,20.55851966142655,0.0617428803290936,-0.005945751676079582,23.485760658187193,111.89150335215916
